Datetime,Close,High,Low,Open,Volume
2025-02-21 02:50:00+00:00,8305.099609375,8305.099609375,8304.7998046875,8304.7998046875,0
2025-02-21 02:51:00+00:00,8305.400390625,8305.400390625,8305.400390625,8305.400390625,0
2025-02-21 02:52:00+00:00,8307.400390625,8307.400390625,8305.400390625,8305.400390625,0
2025-02-21 02:53:00+00:00,8306.5,8307.0,8306.5,8307.0,0
2025-02-21 02:54:00+00:00,8307.7001953125,8307.7001953125,8307.400390625,8307.400390625,0
2025-02-21 02:55:00+00:00,8307.599609375,8309.099609375,8307.599609375,8309.099609375,0
2025-02-21 02:56:00+00:00,8305.599609375,8306.099609375,8305.599609375,8306.099609375,0
2025-02-21 02:57:00+00:00,8306.2001953125,8306.2001953125,8305.7001953125,8305.7001953125,0
2025-02-21 02:58:00+00:00,8304.2998046875,8305.0,8304.2998046875,8305.0,0
2025-02-21 02:59:00+00:00,8303.7001953125,8304.2001953125,8303.7001953125,8304.2001953125,0
2025-02-21 03:00:00+00:00,8305.400390625,8305.400390625,8303.2998046875,8303.2998046875,0
2025-02-21 03:01:00+00:00,8302.2001953125,8303.0,8302.2001953125,8303.0,0
2025-02-21 03:02:00+00:00,8302.400390625,8302.400390625,8301.2001953125,8301.2001953125,0
2025-02-21 03:03:00+00:00,8302.900390625,8302.900390625,8300.900390625,8300.900390625,0
2025-02-21 03:04:00+00:00,8303.099609375,8303.7001953125,8303.099609375,8303.7001953125,0
2025-02-21 03:05:00+00:00,8304.599609375,8304.599609375,8303.400390625,8303.400390625,0
2025-02-21 03:06:00+00:00,8305.5,8305.5,8305.0,8305.0,0
2025-02-21 03:07:00+00:00,8306.7001953125,8306.7001953125,8306.2998046875,8306.2998046875,0
2025-02-21 03:08:00+00:00,8307.0,8307.2001953125,8307.0,8307.2001953125,0
2025-02-21 03:09:00+00:00,8307.2998046875,8307.2998046875,8307.2001953125,8307.2001953125,0
2025-02-21 03:10:00+00:00,8305.7001953125,8306.099609375,8305.7001953125,8306.099609375,0
2025-02-21 03:11:00+00:00,8304.7998046875,8304.7998046875,8304.400390625,8304.400390625,0
2025-02-21 03:12:00+00:00,8305.099609375,8305.099609375,8304.599609375,8304.599609375,0
2025-02-21 03:13:00+00:00,8303.2998046875,8304.7998046875,8303.2998046875,8304.7998046875,0
2025-02-21 03:14:00+00:00,8301.2998046875,8301.7998046875,8301.2998046875,8301.7998046875,0
2025-02-21 03:15:00+00:00,8299.599609375,8300.2001953125,8299.599609375,8300.2001953125,0
2025-02-21 03:16:00+00:00,8299.7001953125,8299.900390625,8299.7001953125,8299.900390625,0
2025-02-21 03:17:00+00:00,8300.7001953125,8301.2001953125,8300.7001953125,8301.2001953125,0
2025-02-21 03:18:00+00:00,8300.900390625,8301.2001953125,8300.900390625,8301.2001953125,0
2025-02-21 03:19:00+00:00,8299.900390625,8300.7998046875,8299.900390625,8300.7998046875,0
2025-02-21 03:20:00+00:00,8296.0,8296.7998046875,8296.0,8296.7998046875,0
2025-02-21 03:21:00+00:00,8294.900390625,8294.900390625,8294.2001953125,8294.2001953125,0
2025-02-21 03:22:00+00:00,8295.400390625,8295.5,8295.400390625,8295.5,0
2025-02-21 03:23:00+00:00,8295.099609375,8295.2001953125,8295.099609375,8295.2001953125,0
2025-02-21 03:24:00+00:00,8295.2998046875,8295.5,8295.2998046875,8295.5,0
2025-02-21 03:25:00+00:00,8295.599609375,8295.599609375,8295.5,8295.5,0
2025-02-21 03:26:00+00:00,8297.2001953125,8297.2001953125,8296.5,8296.5,0
2025-02-21 03:27:00+00:00,8294.599609375,8296.599609375,8294.599609375,8296.599609375,0
2025-02-21 03:28:00+00:00,8291.599609375,8293.400390625,8291.599609375,8293.400390625,0
2025-02-21 03:29:00+00:00,8291.900390625,8291.900390625,8291.2001953125,8291.2001953125,0
2025-02-21 03:30:00+00:00,8291.599609375,8291.7001953125,8291.599609375,8291.7001953125,0
2025-02-21 03:31:00+00:00,8291.2998046875,8291.2998046875,8291.2998046875,8291.2998046875,0
2025-02-21 03:32:00+00:00,8289.900390625,8290.599609375,8289.900390625,8290.599609375,0
2025-02-21 03:33:00+00:00,8290.7001953125,8290.7001953125,8289.7001953125,8289.7001953125,0
2025-02-21 03:34:00+00:00,8291.900390625,8291.900390625,8291.599609375,8291.599609375,0
2025-02-21 03:35:00+00:00,8291.7001953125,8291.7001953125,8291.599609375,8291.599609375,0
2025-02-21 03:36:00+00:00,8291.2998046875,8291.2998046875,8290.900390625,8290.900390625,0
2025-02-21 03:37:00+00:00,8292.099609375,8292.099609375,8291.2001953125,8291.2001953125,0
2025-02-21 03:38:00+00:00,8293.5,8293.5,8292.7001953125,8292.7001953125,0
2025-02-21 03:39:00+00:00,8292.400390625,8292.5,8292.400390625,8292.5,0
2025-02-21 03:40:00+00:00,8294.900390625,8294.900390625,8292.7001953125,8292.7001953125,0
2025-02-21 03:41:00+00:00,8295.2001953125,8295.400390625,8295.2001953125,8295.400390625,0
2025-02-21 03:42:00+00:00,8295.099609375,8295.5,8295.099609375,8295.5,0
2025-02-21 03:43:00+00:00,8293.2001953125,8294.099609375,8293.2001953125,8294.099609375,0
2025-02-21 03:44:00+00:00,8292.0,8292.2998046875,8292.0,8292.2998046875,0
2025-02-21 03:45:00+00:00,8295.400390625,8295.400390625,8293.2998046875,8293.2998046875,0
2025-02-21 03:46:00+00:00,8296.099609375,8297.099609375,8296.099609375,8297.099609375,0
2025-02-21 03:47:00+00:00,8296.0,8296.0,8296.0,8296.0,0
2025-02-21 03:48:00+00:00,8295.2001953125,8295.7001953125,8295.2001953125,8295.7001953125,0
2025-02-21 03:49:00+00:00,8297.7001953125,8297.7001953125,8296.0,8296.0,0
2025-02-21 03:50:00+00:00,8299.2001953125,8299.2001953125,8298.099609375,8298.099609375,0
2025-02-21 03:51:00+00:00,8297.7998046875,8297.7998046875,8297.7001953125,8297.7001953125,0
2025-02-21 03:52:00+00:00,8296.2001953125,8296.7001953125,8296.2001953125,8296.7001953125,0
2025-02-21 03:53:00+00:00,8293.599609375,8295.5,8293.599609375,8295.5,0
2025-02-21 03:54:00+00:00,8294.7001953125,8294.7001953125,8293.7998046875,8293.7998046875,0
2025-02-21 03:55:00+00:00,8293.900390625,8295.0,8293.900390625,8295.0,0
2025-02-21 03:56:00+00:00,8293.099609375,8293.599609375,8293.099609375,8293.599609375,0
2025-02-21 03:57:00+00:00,8293.5,8293.5,8292.900390625,8292.900390625,0
2025-02-21 03:58:00+00:00,8295.2998046875,8295.2998046875,8294.2001953125,8294.2001953125,0
2025-02-21 03:59:00+00:00,8295.7001953125,8295.7001953125,8295.2998046875,8295.2998046875,0
2025-02-21 04:00:00+00:00,8296.2998046875,8296.2998046875,8294.900390625,8294.900390625,0
2025-02-21 04:01:00+00:00,8295.5,8295.5,8295.5,8295.5,0
2025-02-21 04:02:00+00:00,8294.5,8294.900390625,8294.5,8294.900390625,0
2025-02-21 04:03:00+00:00,8294.5,8294.5,8293.599609375,8293.599609375,0
2025-02-21 04:04:00+00:00,8297.2998046875,8297.2998046875,8296.0,8296.0,0
2025-02-21 04:05:00+00:00,8296.7001953125,8297.400390625,8296.7001953125,8297.400390625,0
2025-02-21 04:06:00+00:00,8295.2001953125,8295.900390625,8295.2001953125,8295.900390625,0
2025-02-21 04:07:00+00:00,8294.2001953125,8295.099609375,8294.2001953125,8295.099609375,0
2025-02-21 04:08:00+00:00,8292.5,8293.5,8292.5,8293.5,0
2025-02-21 04:09:00+00:00,8294.5,8294.5,8292.599609375,8292.599609375,0
2025-02-21 04:10:00+00:00,8295.0,8295.0,8294.2001953125,8294.2001953125,0
2025-02-21 04:11:00+00:00,8297.2001953125,8297.2001953125,8295.5,8295.5,0
2025-02-21 04:12:00+00:00,8297.2998046875,8297.2998046875,8297.099609375,8297.099609375,0
2025-02-21 04:13:00+00:00,8299.099609375,8299.099609375,8298.7998046875,8298.7998046875,0
2025-02-21 04:14:00+00:00,8300.5,8300.5,8299.900390625,8299.900390625,0
2025-02-21 04:15:00+00:00,8302.5,8302.5,8302.099609375,8302.099609375,0
2025-02-21 04:16:00+00:00,8301.400390625,8302.2998046875,8301.400390625,8302.2998046875,0
2025-02-21 04:17:00+00:00,8300.7001953125,8300.7001953125,8300.400390625,8300.400390625,0
2025-02-21 04:18:00+00:00,8301.599609375,8301.599609375,8301.2998046875,8301.2998046875,0
2025-02-21 04:19:00+00:00,8300.0,8301.099609375,8300.0,8301.099609375,0
2025-02-21 04:20:00+00:00,8297.900390625,8299.400390625,8297.900390625,8299.400390625,0
2025-02-21 04:21:00+00:00,8298.099609375,8298.099609375,8297.900390625,8297.900390625,0
2025-02-21 04:22:00+00:00,8297.400390625,8297.400390625,8297.400390625,8297.400390625,0
2025-02-21 04:23:00+00:00,8298.599609375,8298.599609375,8298.400390625,8298.400390625,0
2025-02-21 04:24:00+00:00,8298.7998046875,8298.7998046875,8298.7998046875,8298.7998046875,0
2025-02-21 04:25:00+00:00,8299.900390625,8299.900390625,8298.7998046875,8298.7998046875,0
2025-02-21 04:26:00+00:00,8299.0,8299.0,8299.0,8299.0,0
2025-02-21 04:27:00+00:00,8299.099609375,8299.400390625,8299.099609375,8299.400390625,0
2025-02-21 04:28:00+00:00,8297.5,8299.400390625,8297.5,8299.400390625,0
2025-02-21 04:29:00+00:00,8297.900390625,8297.900390625,8297.599609375,8297.599609375,0
2025-02-21 04:30:00+00:00,8297.599609375,8297.599609375,8297.5,8297.5,0
2025-02-21 04:31:00+00:00,8296.2998046875,8296.7998046875,8296.2998046875,8296.7998046875,0
2025-02-21 04:32:00+00:00,8297.2001953125,8297.2001953125,8296.0,8296.0,0
2025-02-21 04:33:00+00:00,8297.599609375,8297.599609375,8296.599609375,8296.599609375,0
2025-02-21 04:34:00+00:00,8297.099609375,8297.2001953125,8297.099609375,8297.2001953125,0
2025-02-21 04:35:00+00:00,8297.400390625,8297.400390625,8297.400390625,8297.400390625,0
2025-02-21 04:36:00+00:00,8299.2998046875,8299.2998046875,8298.2001953125,8298.2001953125,0
2025-02-21 04:37:00+00:00,8298.0,8298.5,8298.0,8298.5,0
2025-02-21 04:38:00+00:00,8297.400390625,8297.599609375,8297.400390625,8297.599609375,0
2025-02-21 04:39:00+00:00,8297.099609375,8297.400390625,8297.099609375,8297.400390625,0
2025-02-21 04:40:00+00:00,8297.7998046875,8297.7998046875,8296.7001953125,8296.7001953125,0
2025-02-21 04:41:00+00:00,8297.400390625,8297.7001953125,8297.400390625,8297.7001953125,0
2025-02-21 04:42:00+00:00,8299.7001953125,8299.7001953125,8297.7998046875,8297.7998046875,0
2025-02-21 04:43:00+00:00,8299.2001953125,8300.0,8299.2001953125,8300.0,0
2025-02-21 04:44:00+00:00,8299.5,8299.7001953125,8299.5,8299.7001953125,0
2025-02-21 04:45:00+00:00,8296.7001953125,8298.099609375,8296.7001953125,8298.099609375,0
2025-02-21 04:46:00+00:00,8297.0,8297.0,8296.5,8296.5,0
2025-02-21 04:47:00+00:00,8296.900390625,8297.2001953125,8296.900390625,8297.2001953125,0
2025-02-21 04:48:00+00:00,8296.2998046875,8296.2998046875,8295.7998046875,8295.7998046875,0
2025-02-21 04:49:00+00:00,8296.5,8296.5,8295.5,8295.5,0
2025-02-21 04:50:00+00:00,8296.099609375,8296.099609375,8296.099609375,8296.099609375,0
2025-02-21 04:51:00+00:00,8295.400390625,8296.2001953125,8295.400390625,8296.2001953125,0
2025-02-21 04:52:00+00:00,8296.599609375,8296.599609375,8296.400390625,8296.400390625,0
2025-02-21 04:53:00+00:00,8297.2001953125,8297.2001953125,8296.7998046875,8296.7998046875,0
2025-02-21 04:54:00+00:00,8294.599609375,8296.0,8294.599609375,8296.0,0
2025-02-21 04:55:00+00:00,8295.599609375,8295.599609375,8294.400390625,8294.400390625,0
2025-02-21 04:56:00+00:00,8292.599609375,8294.2001953125,8292.599609375,8294.2001953125,0
2025-02-21 04:57:00+00:00,8294.599609375,8295.2001953125,8294.599609375,8295.2001953125,0
2025-02-21 04:58:00+00:00,8293.7001953125,8294.099609375,8293.7001953125,8294.099609375,0
2025-02-21 04:59:00+00:00,8296.400390625,8296.400390625,8295.5,8295.5,0
2025-02-21 05:00:00+00:00,8295.099609375,8295.099609375,8295.099609375,8295.099609375,0
2025-02-21 05:01:00+00:00,8295.099609375,8295.099609375,8295.099609375,8295.099609375,0
2025-02-21 05:02:00+00:00,8295.099609375,8295.099609375,8295.099609375,8295.099609375,0
2025-02-21 05:03:00+00:00,8295.099609375,8295.099609375,8295.099609375,8295.099609375,0
2025-02-21 05:04:00+00:00,8295.099609375,8295.099609375,8295.099609375,8295.099609375,0
2025-02-21 05:05:00+00:00,8295.099609375,8295.099609375,8295.099609375,8295.099609375,0
2025-02-21 05:06:00+00:00,8295.099609375,8295.099609375,8295.099609375,8295.099609375,0
2025-02-21 05:07:00+00:00,8295.099609375,8295.099609375,8295.099609375,8295.099609375,0
2025-02-21 05:08:00+00:00,8295.099609375,8295.099609375,8295.099609375,8295.099609375,0
2025-02-21 05:09:00+00:00,8295.099609375,8295.099609375,8295.099609375,8295.099609375,0
2025-02-21 05:10:00+00:00,8295.099609375,8295.099609375,8295.099609375,8295.099609375,0
2025-02-21 05:11:00+00:00,8296.2001953125,8296.2001953125,8296.2001953125,8296.2001953125,0
2025-02-23 23:00:00+00:00,8279.5,8296.2001953125,8279.5,8296.2001953125,0
2025-02-23 23:01:00+00:00,8279.2998046875,8280.099609375,8279.2998046875,8280.099609375,0
2025-02-23 23:02:00+00:00,8259.0,8278.900390625,8259.0,8278.900390625,0
2025-02-23 23:03:00+00:00,8263.5,8263.5,8258.2998046875,8258.2998046875,0
2025-02-23 23:04:00+00:00,8262.7998046875,8262.7998046875,8260.900390625,8260.900390625,0
2025-02-23 23:05:00+00:00,8254.2998046875,8254.2998046875,8250.099609375,8250.099609375,0
2025-02-23 23:06:00+00:00,8258.400390625,8258.400390625,8257.2001953125,8257.2001953125,0
2025-02-23 23:07:00+00:00,8240.5,8243.0,8240.5,8243.0,0
2025-02-23 23:08:00+00:00,8239.400390625,8243.5,8239.400390625,8243.5,0
2025-02-23 23:09:00+00:00,8216.2998046875,8216.7998046875,8216.2998046875,8216.7998046875,0
2025-02-23 23:10:00+00:00,8218.0,8218.0,8216.7001953125,8216.7001953125,0
2025-02-23 23:11:00+00:00,8218.0,8220.099609375,8218.0,8220.099609375,0
2025-02-23 23:12:00+00:00,8229.7998046875,8229.7998046875,8224.0,8224.0,0
2025-02-23 23:13:00+00:00,8233.2001953125,8233.2001953125,8232.900390625,8232.900390625,0
2025-02-23 23:14:00+00:00,8231.5,8231.5,8229.2998046875,8229.2998046875,0
2025-02-23 23:15:00+00:00,8227.900390625,8230.7001953125,8227.900390625,8230.7001953125,0
2025-02-23 23:16:00+00:00,8229.599609375,8229.599609375,8226.2001953125,8226.2001953125,0
2025-02-23 23:17:00+00:00,8225.0,8228.599609375,8225.0,8228.599609375,0
2025-02-23 23:18:00+00:00,8221.599609375,8222.7998046875,8221.599609375,8222.7998046875,0
2025-02-23 23:19:00+00:00,8224.2001953125,8224.2001953125,8223.7998046875,8223.7998046875,0
2025-02-23 23:20:00+00:00,8220.2998046875,8222.099609375,8220.2998046875,8222.099609375,0
2025-02-23 23:21:00+00:00,8225.5,8225.5,8223.099609375,8223.099609375,0
2025-02-23 23:22:00+00:00,8224.2998046875,8225.099609375,8224.2998046875,8225.099609375,0
2025-02-23 23:23:00+00:00,8225.5,8227.099609375,8225.5,8227.099609375,0
2025-02-23 23:24:00+00:00,8228.599609375,8228.599609375,8227.099609375,8227.099609375,0
2025-02-23 23:25:00+00:00,8229.099609375,8229.7001953125,8229.099609375,8229.7001953125,0
2025-02-23 23:26:00+00:00,8232.2998046875,8232.2998046875,8230.0,8230.0,0
2025-02-23 23:27:00+00:00,8234.7998046875,8234.7998046875,8233.099609375,8233.099609375,0
2025-02-23 23:28:00+00:00,8231.900390625,8233.7998046875,8231.900390625,8233.7998046875,0
2025-02-23 23:29:00+00:00,8227.599609375,8229.7998046875,8227.599609375,8229.7998046875,0
2025-02-23 23:30:00+00:00,8229.7998046875,8229.7998046875,8227.0,8227.0,0
2025-02-23 23:31:00+00:00,8231.7998046875,8231.7998046875,8230.7001953125,8230.7001953125,0
2025-02-23 23:32:00+00:00,8235.900390625,8235.900390625,8233.7998046875,8233.7998046875,0
2025-02-23 23:33:00+00:00,8237.099609375,8237.099609375,8236.0,8236.0,0
2025-02-23 23:34:00+00:00,8235.2998046875,8235.5,8235.2998046875,8235.5,0
2025-02-23 23:35:00+00:00,8235.599609375,8235.599609375,8235.2998046875,8235.2998046875,0
2025-02-23 23:36:00+00:00,8236.2998046875,8236.5,8236.2998046875,8236.5,0
2025-02-23 23:37:00+00:00,8236.2001953125,8237.2998046875,8236.2001953125,8237.2998046875,0
2025-02-23 23:38:00+00:00,8235.599609375,8235.599609375,8234.7001953125,8234.7001953125,0
2025-02-23 23:39:00+00:00,8237.7001953125,8237.7001953125,8237.599609375,8237.599609375,0
2025-02-23 23:40:00+00:00,8238.599609375,8239.900390625,8238.599609375,8239.900390625,0
2025-02-23 23:41:00+00:00,8236.0,8236.0,8234.7001953125,8234.7001953125,0
2025-02-23 23:42:00+00:00,8238.0,8238.2001953125,8238.0,8238.2001953125,0
2025-02-23 23:43:00+00:00,8235.400390625,8235.400390625,8235.2998046875,8235.2998046875,0
2025-02-23 23:44:00+00:00,8232.0,8236.0,8232.0,8236.0,0
2025-02-23 23:45:00+00:00,8232.7998046875,8232.7998046875,8232.2001953125,8232.2001953125,0
2025-02-23 23:46:00+00:00,8229.7998046875,8231.7998046875,8229.7998046875,8231.7998046875,0
2025-02-23 23:47:00+00:00,8233.0,8233.0,8232.2998046875,8232.2998046875,0
2025-02-23 23:48:00+00:00,8233.7001953125,8235.7001953125,8233.7001953125,8235.7001953125,0
2025-02-23 23:49:00+00:00,8232.599609375,8233.900390625,8232.599609375,8233.900390625,0
2025-02-23 23:50:00+00:00,8233.599609375,8234.7998046875,8233.599609375,8234.7998046875,0
2025-02-23 23:51:00+00:00,8234.900390625,8235.7001953125,8234.900390625,8235.7001953125,0
2025-02-23 23:52:00+00:00,8233.7001953125,8233.7001953125,8233.7001953125,8233.7001953125,0
2025-02-23 23:53:00+00:00,8232.099609375,8232.7001953125,8232.099609375,8232.7001953125,0
2025-02-23 23:54:00+00:00,8227.400390625,8231.400390625,8227.400390625,8231.400390625,0
2025-02-23 23:55:00+00:00,8228.099609375,8228.099609375,8226.0,8226.0,0
2025-02-23 23:56:00+00:00,8231.599609375,8231.599609375,8228.400390625,8228.400390625,0
2025-02-23 23:57:00+00:00,8234.0,8234.0,8232.400390625,8232.400390625,0
2025-02-23 23:58:00+00:00,8234.5,8234.5,8234.2001953125,8234.2001953125,0
2025-02-23 23:59:00+00:00,8234.5,8234.5,8233.5,8233.5,0
2025-02-24 00:00:00+00:00,8240.099609375,8240.099609375,8236.900390625,8236.900390625,0
2025-02-24 00:01:00+00:00,8240.599609375,8240.599609375,8239.7998046875,8239.7998046875,0
2025-02-24 00:02:00+00:00,8245.2001953125,8245.2001953125,8243.400390625,8243.400390625,0
2025-02-24 00:03:00+00:00,8248.0,8248.0,8245.7998046875,8245.7998046875,0
2025-02-24 00:04:00+00:00,8249.900390625,8249.900390625,8248.2001953125,8248.2001953125,0
2025-02-24 00:05:00+00:00,8251.099609375,8251.099609375,8249.400390625,8249.400390625,0
2025-02-24 00:06:00+00:00,8252.2998046875,8252.2998046875,8252.099609375,8252.099609375,0
2025-02-24 00:07:00+00:00,8252.099609375,8252.099609375,8251.599609375,8251.599609375,0
2025-02-24 00:08:00+00:00,8252.599609375,8252.599609375,8252.599609375,8252.599609375,0
2025-02-24 00:09:00+00:00,8249.2998046875,8251.099609375,8249.2998046875,8251.099609375,0
2025-02-24 00:10:00+00:00,8252.5,8252.5,8250.2001953125,8250.2001953125,0
2025-02-24 00:11:00+00:00,8255.2998046875,8255.7001953125,8255.2998046875,8255.7001953125,0
2025-02-24 00:12:00+00:00,8253.2998046875,8254.7001953125,8253.2998046875,8254.7001953125,0
2025-02-24 00:13:00+00:00,8253.0,8254.2001953125,8253.0,8254.2001953125,0
2025-02-24 00:14:00+00:00,8253.400390625,8253.400390625,8251.900390625,8251.900390625,0
2025-02-24 00:15:00+00:00,8256.2998046875,8256.2998046875,8253.900390625,8253.900390625,0
2025-02-24 00:16:00+00:00,8262.099609375,8262.099609375,8262.099609375,8262.099609375,0
2025-02-24 00:17:00+00:00,8268.2001953125,8268.2001953125,8267.7998046875,8267.7998046875,0
2025-02-24 00:18:00+00:00,8266.5,8267.400390625,8266.5,8267.400390625,0
2025-02-24 00:19:00+00:00,8273.5,8273.5,8272.099609375,8272.099609375,0
2025-02-24 00:20:00+00:00,8279.7998046875,8279.7998046875,8274.7998046875,8274.7998046875,0
2025-02-24 00:21:00+00:00,8278.2998046875,8278.2998046875,8277.2998046875,8277.2998046875,0
2025-02-24 00:22:00+00:00,8280.400390625,8280.5,8280.400390625,8280.5,0
2025-02-24 00:23:00+00:00,8287.5,8287.5,8281.2998046875,8281.2998046875,0
2025-02-24 00:24:00+00:00,8281.2998046875,8283.7998046875,8281.2998046875,8283.7998046875,0
2025-02-24 00:25:00+00:00,8280.2001953125,8282.2001953125,8280.2001953125,8282.2001953125,0
2025-02-24 00:26:00+00:00,8281.599609375,8281.599609375,8280.7998046875,8280.7998046875,0
2025-02-24 00:27:00+00:00,8278.900390625,8278.900390625,8278.7001953125,8278.7001953125,0
2025-02-24 00:28:00+00:00,8277.5,8277.5,8277.2998046875,8277.2998046875,0
2025-02-24 00:29:00+00:00,8275.900390625,8278.099609375,8275.900390625,8278.099609375,0
2025-02-24 00:30:00+00:00,8278.2001953125,8278.2998046875,8278.2001953125,8278.2998046875,0
2025-02-24 00:31:00+00:00,8277.599609375,8279.5,8277.599609375,8279.5,0
2025-02-24 00:32:00+00:00,8276.099609375,8276.2998046875,8276.099609375,8276.2998046875,0
2025-02-24 00:33:00+00:00,8274.0,8274.0,8273.2001953125,8273.2001953125,0
2025-02-24 00:34:00+00:00,8273.900390625,8276.0,8273.900390625,8276.0,0
2025-02-24 00:35:00+00:00,8276.7998046875,8276.7998046875,8274.599609375,8274.599609375,0
2025-02-24 00:36:00+00:00,8275.2998046875,8276.7998046875,8275.2998046875,8276.7998046875,0
2025-02-24 00:37:00+00:00,8270.900390625,8273.2998046875,8270.900390625,8273.2998046875,0
2025-02-24 00:38:00+00:00,8272.900390625,8274.2001953125,8272.900390625,8274.2001953125,0
2025-02-24 00:39:00+00:00,8272.2001953125,8273.400390625,8272.2001953125,8273.400390625,0
2025-02-24 00:40:00+00:00,8271.599609375,8272.099609375,8271.599609375,8272.099609375,0
2025-02-24 00:41:00+00:00,8273.5,8274.900390625,8273.5,8274.900390625,0
2025-02-24 00:42:00+00:00,8272.2998046875,8272.900390625,8272.2998046875,8272.900390625,0
2025-02-24 00:43:00+00:00,8273.400390625,8275.099609375,8273.400390625,8275.099609375,0
2025-02-24 00:44:00+00:00,8274.7001953125,8274.7001953125,8273.0,8273.0,0
2025-02-24 00:45:00+00:00,8277.599609375,8277.599609375,8277.2001953125,8277.2001953125,0
2025-02-24 00:46:00+00:00,8276.7998046875,8277.0,8276.7998046875,8277.0,0
2025-02-24 00:47:00+00:00,8280.2998046875,8280.2998046875,8278.099609375,8278.099609375,0
2025-02-24 00:48:00+00:00,8282.5,8283.0,8282.5,8283.0,0
2025-02-24 00:49:00+00:00,8281.7998046875,8281.7998046875,8281.7998046875,8281.7998046875,0
2025-02-24 00:50:00+00:00,8279.599609375,8281.5,8279.599609375,8281.5,0
2025-02-24 00:51:00+00:00,8281.099609375,8281.099609375,8279.5,8279.5,0
2025-02-24 00:52:00+00:00,8280.599609375,8282.2998046875,8280.599609375,8282.2998046875,0
2025-02-24 00:53:00+00:00,8282.5,8282.900390625,8282.5,8282.900390625,0
2025-02-24 00:54:00+00:00,8281.900390625,8282.2998046875,8281.900390625,8282.2998046875,0
2025-02-24 00:55:00+00:00,8283.2001953125,8283.2001953125,8282.400390625,8282.400390625,0
2025-02-24 00:56:00+00:00,8284.7001953125,8285.2998046875,8284.7001953125,8285.2998046875,0
2025-02-24 00:57:00+00:00,8287.2001953125,8287.2001953125,8285.099609375,8285.099609375,0
2025-02-24 00:58:00+00:00,8291.2001953125,8291.2001953125,8289.400390625,8289.400390625,0
2025-02-24 00:59:00+00:00,8290.5,8290.7001953125,8290.5,8290.7001953125,0
2025-02-24 01:00:00+00:00,8290.099609375,8290.099609375,8289.0,8289.0,0
2025-02-24 01:01:00+00:00,8291.7998046875,8291.7998046875,8290.7001953125,8290.7001953125,0
2025-02-24 01:02:00+00:00,8292.0,8293.5,8292.0,8293.5,0
2025-02-24 01:03:00+00:00,8293.2001953125,8293.599609375,8293.2001953125,8293.599609375,0
2025-02-24 01:04:00+00:00,8290.7001953125,8290.7001953125,8290.400390625,8290.400390625,0
2025-02-24 01:05:00+00:00,8294.0,8294.0,8292.5,8292.5,0
2025-02-24 01:06:00+00:00,8297.7998046875,8297.900390625,8297.7998046875,8297.900390625,0
2025-02-24 01:07:00+00:00,8296.099609375,8296.099609375,8295.900390625,8295.900390625,0
2025-02-24 01:08:00+00:00,8293.400390625,8295.599609375,8293.400390625,8295.599609375,0
2025-02-24 01:09:00+00:00,8290.400390625,8290.7998046875,8290.400390625,8290.7998046875,0
2025-02-24 01:10:00+00:00,8289.7001953125,8289.7001953125,8289.099609375,8289.099609375,0
2025-02-24 01:11:00+00:00,8287.7001953125,8289.7998046875,8287.7001953125,8289.7998046875,0
2025-02-24 01:12:00+00:00,8288.0,8288.0,8286.2998046875,8286.2998046875,0
2025-02-24 01:13:00+00:00,8287.2001953125,8287.2998046875,8287.2001953125,8287.2998046875,0
2025-02-24 01:14:00+00:00,8288.599609375,8288.599609375,8287.900390625,8287.900390625,0
2025-02-24 01:15:00+00:00,8287.599609375,8288.7998046875,8287.599609375,8288.7998046875,0
2025-02-24 01:16:00+00:00,8290.7001953125,8290.7001953125,8290.599609375,8290.599609375,0
2025-02-24 01:17:00+00:00,8293.099609375,8293.099609375,8291.099609375,8291.099609375,0
2025-02-24 01:18:00+00:00,8290.7998046875,8290.7998046875,8290.2998046875,8290.2998046875,0
2025-02-24 01:19:00+00:00,8289.599609375,8289.900390625,8289.599609375,8289.900390625,0
2025-02-24 01:20:00+00:00,8292.0,8292.0,8290.2998046875,8290.2998046875,0
2025-02-24 01:21:00+00:00,8291.5,8291.7001953125,8291.5,8291.7001953125,0
2025-02-24 01:22:00+00:00,8289.900390625,8289.900390625,8289.400390625,8289.400390625,0
2025-02-24 01:23:00+00:00,8286.599609375,8287.900390625,8286.599609375,8287.900390625,0
2025-02-24 01:24:00+00:00,8287.2001953125,8287.2001953125,8285.099609375,8285.099609375,0
2025-02-24 01:25:00+00:00,8290.5,8290.5,8287.2998046875,8287.2998046875,0
2025-02-24 01:26:00+00:00,8286.599609375,8290.0,8286.599609375,8290.0,0
2025-02-24 01:27:00+00:00,8290.599609375,8290.599609375,8288.099609375,8288.099609375,0
2025-02-24 01:28:00+00:00,8292.2001953125,8292.2001953125,8291.0,8291.0,0
2025-02-24 01:29:00+00:00,8290.0,8291.2998046875,8290.0,8291.2998046875,0
2025-02-24 01:30:00+00:00,8287.2001953125,8289.2001953125,8287.2001953125,8289.2001953125,0
2025-02-24 01:31:00+00:00,8287.0,8287.0,8284.7001953125,8284.7001953125,0
2025-02-24 01:32:00+00:00,8287.900390625,8287.900390625,8286.7001953125,8286.7001953125,0
2025-02-24 01:33:00+00:00,8297.7998046875,8297.7998046875,8290.599609375,8290.599609375,0
2025-02-24 01:34:00+00:00,8295.0,8295.5,8295.0,8295.5,0
